,bank_name,url,swift_code
4667,THREADNEEDLE PENSIONS LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/threadneedle_pensions_limited.html,STPMGB21
4668,THREADNEEDLE PORTFOLIO SERVICES LTD,http://www.swiftcodelist.com/bank/united-kingdom/threadneedle_portfolio_services_ltd.html,THPSGB21
4669,THREADNEEDLE UNIT TRUST MANAGER LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/threadneedle_unit_trust_manager_limited.html,ESUMGB21
4670,THSP MANAGEMENT COMPANY LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/thsp_management_company_limited.html,ROFMGB21
4671,TIBRA EQUITIES EUROPE LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/tibra_equities_europe_limited.html,TIEEGB21
4672,TIBRA TRADING EUROPE LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/tibra_trading_europe_limited.html,TITRGB21
4673,TIBURON PARTNERS LLP,http://www.swiftcodelist.com/bank/united-kingdom/tiburon_partners_llp.html,TIBRGB21
4674,TICKMAKER LTD,http://www.swiftcodelist.com/bank/united-kingdom/tickmaker_ltd.html,TICKGB21
4675,TIEDEMANN INTERNATIONAL RESEARCH,http://www.swiftcodelist.com/bank/united-kingdom/tiedemann_international_research.html,TIDMGB21
4676,TILNEY AND CO.,http://www.swiftcodelist.com/bank/united-kingdom/tilney_and_co.html,TILNGB21
4677,TILNEY COLLECTIVE MANAGEMENT LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/tilney_collective_management_limited.html,TICMGB21
4678,TILNEY INVESTMENT MANAGEMENT,http://www.swiftcodelist.com/bank/united-kingdom/tilney_investment_management.html,TIIMGB21
4679,TIMBER HILL (U.K.) LTD,http://www.swiftcodelist.com/bank/united-kingdom/timber_hill_u_k_ltd.html,TIHIGB21
4680,TIPTON AND COSELEY BUILDING SOCIETY,http://www.swiftcodelist.com/bank/united-kingdom/tipton_and_coseley_building_society.html,TCBSGB21
4681,TITAN CAPITAL MANAGEMENT LTD,http://www.swiftcodelist.com/bank/united-kingdom/titan_capital_management_ltd.html,TICAGB21
4682,TLCOM CAPITAL PARTNERS LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/tlcom_capital_partners_limited.html,TLCPGB21
4683,TMG FINANCIAL PRODUCTS (EUROPE) LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/tmg_financial_products_europe_limited.html,TFPEGB21
4684,TOKAI DEUTSCHE ASSET MANAGEMENT LTD,http://www.swiftcodelist.com/bank/united-kingdom/tokai_deutsche_asset_management_ltd.html,TDAAGB21
4685,TOKAI KYOWA MORGAN GRENFELL,http://www.swiftcodelist.com/bank/united-kingdom/tokai_kyowa_morgan_grenfell.html,TKMGGB21
4686,TOKAI MARUMAN SECURITIES (EUROPE) LTD,http://www.swiftcodelist.com/bank/united-kingdom/tokai_maruman_securities_europe_ltd.html,TMSEGB21
4687,TOKAI TOKYO SECURITIES EUROPE LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/tokai_tokyo_securities_europe_limited.html,TTSUGB21
4688,TOKIO MARINE ASSET MANAGEMENT (LONDON) LTD,http://www.swiftcodelist.com/bank/united-kingdom/tokio_marine_asset_management_london_ltd.html,TMAAGB21
4689,TOKKAI INTERNATIONAL,http://www.swiftcodelist.com/bank/united-kingdom/tokkai_international.html,TOINGB21
4690,TOKYO MITSUBISHI ASSET MANAGEMENT (UK) LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/tokyo_mitsubishi_asset_management_uk_limited.html,TOAMGB21
4691,TOKYO MITSUBISHI ASSET MANAGEMENT (UK) LTD,http://www.swiftcodelist.com/bank/united-kingdom/tokyo_mitsubishi_asset_management_uk_ltd.html,TMANGB21
4692,TOKYO SECURITIES CO (EUROPE) LTD,http://www.swiftcodelist.com/bank/united-kingdom/tokyo_securities_co_europe_ltd.html,TKYSGB21
4693,TONG YANG SECURITIES EUROPE LTD,http://www.swiftcodelist.com/bank/united-kingdom/tong_yang_securities_europe_ltd.html,TYSUGB21
4694,TOP TECHNOLOGY VENTURES LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/top_technology_ventures_limited.html,TOTVGB21
4695,TOPIARY FINANCE LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/topiary_finance_limited.html,TOFIGB21
4696,TORONTO DOMINION BANK,http://www.swiftcodelist.com/bank/united-kingdom/toronto_dominion_bank.html,TDOMGB2ESEC
4697,TORONTO DOMINION BANK (THE),http://www.swiftcodelist.com/bank/united-kingdom/toronto_dominion_bank_the.html,DMCA Policy
4698,TORONTO DOMINION INVESTMENTS LTD,http://www.swiftcodelist.com/bank/united-kingdom/toronto_dominion_investments_ltd.html,TODNGB21
4699,TORREY FUNDS (EUROPE) LTD THE,http://www.swiftcodelist.com/bank/united-kingdom/torrey_funds_europe_ltd_the.html,TOFUGB21
4700,TORRIE AND CO.,http://www.swiftcodelist.com/bank/united-kingdom/torrie_and_co.html,TORIGB21
4701,TOSCA FUND ASSET MANAGEMENT LLP,http://www.swiftcodelist.com/bank/united-kingdom/tosca_fund_asset_management_llp.html,TFAMGB21
4702,TOSCAFUND LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/toscafund_limited.html,TOSAGB21
4703,TOSCO EUROPE LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/tosco_europe_limited.html,TOEUGB21
4704,TOTAL GAS AND POWER SERVICES LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/total_gas_and_power_services_limited.html,TOPEGB21
4705,TOURMALINE EUROPE LLP,http://www.swiftcodelist.com/bank/united-kingdom/tourmaline_europe_llp.html,TOELGB21
4706,TOWER BROKING LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/tower_broking_limited.html,TOBRGB21
4707,TOWER TRADING GROUP LTD,http://www.swiftcodelist.com/bank/united-kingdom/tower_trading_group_ltd.html,TTGTGB21
4708,TOWRY INVESTMENT MANAGEMENT LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/towry_investment_management_limited.html,TOIMGB21
4709,TOYO SECURITIES EUROPE LTD,http://www.swiftcodelist.com/bank/united-kingdom/toyo_securities_europe_ltd.html,TOSRGB21
4710,TOYO TRUST INTERNATIONAL LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/toyo_trust_international_limited.html,TINLGB21
4711,TOYOTA TSUSHO FINANCE INTERNATIONAL B.V.,http://www.swiftcodelist.com/bank/united-kingdom/toyota_tsusho_finance_international_b_v.html,TTFIGB21
4712,TOYOTA TSUSHO METALS LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/toyota_tsusho_metals_limited.html,TOTMGB21
4713,TRADE POINT FINANCIAL NETWORKS PLC,http://www.swiftcodelist.com/bank/united-kingdom/trade_point_financial_networks_plc.html,TPFNGB21
4714,TRADELINK WORLDWIDE LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/tradelink_worldwide_limited.html,TRWOGB21
4715,TRADEPOINT FINANCIAL NETWORKS PLC,http://www.swiftcodelist.com/bank/united-kingdom/tradepoint_financial_networks_plc.html,XTFNGB21
4716,TRADERIGHT LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/traderight_limited.html,TRAHGB21
4717,TRADERISKS LTD,http://www.swiftcodelist.com/bank/united-kingdom/traderisks_ltd.html,TRRDGB21
4718,TRADEWAY SECURITIES LTD,http://www.swiftcodelist.com/bank/united-kingdom/tradeway_securities_ltd.html,TRSUGB21
4719,TRADEWEB EUROPE LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/tradeweb_europe_limited.html,TREUGB21
4720,TRADITION (UK) LTD,http://www.swiftcodelist.com/bank/united-kingdom/tradition_uk_ltd.html,TRAIGB2L
4721,TRADITION BOND BROKERS LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/tradition_bond_brokers_limited.html,TRBBGB21
4722,TRADITION FINANCIAL SERVICES LTD,http://www.swiftcodelist.com/bank/united-kingdom/tradition_financial_services_ltd.html,TRFEGB21
4723,TRADITION LONDON CLEARING LTD,http://www.swiftcodelist.com/bank/united-kingdom/tradition_london_clearing_ltd.html,TRFSGB21001
4724,TRADITION SECURITIES AND FUTURES,http://www.swiftcodelist.com/bank/united-kingdom/tradition_securities_and_futures.html,TREFGB21
4725,TRAFALGAR ASSET MANAGEMENT LTD,http://www.swiftcodelist.com/bank/united-kingdom/trafalgar_asset_management_ltd.html,TRAMGB21
4726,TRAFALGAR ASSET MANAGERS,http://www.swiftcodelist.com/bank/united-kingdom/trafalgar_asset_managers.html,TREMGB21
4727,TRAFALGAR COMMODITIES LTD,http://www.swiftcodelist.com/bank/united-kingdom/trafalgar_commodities_ltd.html,TRCMGB21
4728,TRANSACTION REPORTING LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/transaction_reporting_limited.html,TREOGB21
4729,TRANSATLANTIC CAPITAL (BIOSCIENCES) MANAGEMENT,http://www.swiftcodelist.com/bank/united-kingdom/transatlantic_capital_biosciences_management.html,TRCIGB21
4730,TRANSATLANTIC PROPERTY FUND COMMITEE OF MAC/O ALLSOP AND CO,http://www.swiftcodelist.com/bank/united-kingdom/transatlantic_property_fund_commitee_of_mac_o_allsop_and_co.html,TPFCGB21
4731,TRANSEUROPEAN PROPERTIES (GENERAL PARTNER),http://www.swiftcodelist.com/bank/united-kingdom/transeuropean_properties_general_partner.html,TPGPGB21
4732,TRANSMAR FUTURES LIMTED,http://www.swiftcodelist.com/bank/united-kingdom/transmar_futures_limted.html,TRFLGB21
4733,TRANSMARKET GROUP LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/transmarket_group_limited.html,TRGUGB21
4734,TRANSOPTIONS FINANCE S.A.,http://www.swiftcodelist.com/bank/united-kingdom/transoptions_finance_s_a.html,FITRGB21
4735,TRAVAL CURRENCY MANAGEMENT LTD,http://www.swiftcodelist.com/bank/united-kingdom/traval_currency_management_ltd.html,TRCNGB21
4736,TRAVELEX GLOBAL AND FINANCIAL SERVICES LTD,http://www.swiftcodelist.com/bank/united-kingdom/travelex_global_and_financial_services_ltd.html,COOKGB22
4737,TRAVELEX LTD,http://www.swiftcodelist.com/bank/united-kingdom/travelex_ltd.html,TRAVGB22
4738,TREND ANALYSIS LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/trend_analysis_limited.html,TRNDGB21
4739,TREVOR ROBINSON INVESTMENT MONITORING LTD,http://www.swiftcodelist.com/bank/united-kingdom/trevor_robinson_investment_monitoring_ltd.html,TRIMGB21
4740,First,http://www.swiftcodelist.com/banks/united-kingdom.html,3I INVESTMENTS PLC
4741,Precede,http://www.swiftcodelist.com/banks/united-kingdom-38.html,T.ROWE PRICE GLOBAL INVESTMENT SERVICES LIMITED
4742,,http://www.swiftcodelist.com/banks/united-kingdom-33.html,
4743,,http://www.swiftcodelist.com/banks/united-kingdom-34.html,
4744,,http://www.swiftcodelist.com/banks/united-kingdom-35.html,
4745,,http://www.swiftcodelist.com/banks/united-kingdom-36.html,
4746,,http://www.swiftcodelist.com/banks/united-kingdom-37.html,
4747,,http://www.swiftcodelist.com/banks/united-kingdom-38.html,
4748,,http://www.swiftcodelist.com/banks/united-kingdom-40.html,
4749,,http://www.swiftcodelist.com/banks/united-kingdom-41.html,
4750,,http://www.swiftcodelist.com/banks/united-kingdom-42.html,
4751,Next,http://www.swiftcodelist.com/banks/united-kingdom-40.html,TRIALPHA INVESTMENT ADVISORS LTD
4752,Last,http://www.swiftcodelist.com/banks/united-kingdom-42.html,WHITEHEAD MONCKTON
4753,Privacy policy,http://www.swiftcodelist.com/one/privacy.html,Contact Us
4754,DMCA Policy,http://www.swiftcodelist.com/one/dmca.html,DMCA Policy
4755,Contact Us,http://www.swiftcodelist.com/one/contact.html,Contact Us
4756,SWIFT Code Databse,http://www.swiftcodelist.com/,Taiwan
4757,Countries List,http://www.swiftcodelist.com/countries.html,Taiwan
4758,,http://www.swiftcodelist.com/country/united-kingdom.html,
4759,Home,http://www.swiftcodelist.com/country/united-kingdom.html,TGCLGB21
4760,United Kingdom Banks,http://www.swiftcodelist.com/banks/united-kingdom.html,3I INVESTMENTS PLC
4761,Contact Us,http://www.swiftcodelist.com/one/contact.html,Contact Us
4762,TRIAD SECURITIES LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/triad_securities_limited.html,TRECGB21
4763,TRIALPHA INVESTMENT ADVISORS LTD,http://www.swiftcodelist.com/bank/united-kingdom/trialpha_investment_advisors_ltd.html,TRIAGB21
4764,TRIBAL TREASURY SERVICES LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/tribal_treasury_services_limited.html,HAESGB21
4765,TRIDENT TRUST COMPANY (U.K.) LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/trident_trust_company_u_k_limited.html,TRTCGB21
4766,TRILAND METALS LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/triland_metals_limited.html,TRMTGB21
4767,TRILOGY FINANCIAL PRODUCTS LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/trilogy_financial_products_limited.html,TRFPGB21
4768,TRINITY ASSET MANAGEMENT LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/trinity_asset_management_limited.html,TRAGGB21
4769,TRINITY CAPITAL PARTNERS LTD,http://www.swiftcodelist.com/bank/united-kingdom/trinity_capital_partners_ltd.html,TRCTGB21
4770,TRINITY GROUP LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/trinity_group_limited.html,TRGRGB21
4771,TRIO EQUITY DERIVATIVES LTD,http://www.swiftcodelist.com/bank/united-kingdom/trio_equity_derivatives_ltd.html,TREDGB21
4772,TRIODO BANK NV,http://www.swiftcodelist.com/bank/united-kingdom/triodo_bank_nv.html,TROOGB21
4773,TRIODOS BANK,http://www.swiftcodelist.com/bank/united-kingdom/triodos_bank.html,TRIOGB21
4774,TRISTONE CAPITAL LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/tristone_capital_limited.html,TRTAGB21
4775,TRITAX SECURITIES 1 LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/tritax_securities_1_limited.html,CITAGB21
4776,TROY ASSET MANAGEMENT LTD,http://www.swiftcodelist.com/bank/united-kingdom/troy_asset_management_ltd.html,TRSGGB21
4777,TRUE RESEARCH LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/true_research_limited.html,TRREGB21
4778,TRURO STOCKBROKERS,http://www.swiftcodelist.com/bank/united-kingdom/truro_stockbrokers.html,TRSKGB21
4779,TRUST FINANCIAL GROUP (EUROPE) LTD,http://www.swiftcodelist.com/bank/united-kingdom/trust_financial_group_europe_ltd.html,TFGEGB21
4780,TRW INVESTMENT MANAGEMENT COMPANY LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/trw_investment_management_company_limited.html,TIMOGB21
4781,TRX FUTURES LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/trx_futures_limited.html,TRFUGB21
4782,TSUBASA EUROPE LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/tsubasa_europe_limited.html,TSUBGB21
4783,TT INTERNATIONAL INVESTMENT MANAGEMENT,http://www.swiftcodelist.com/bank/united-kingdom/tt_international_investment_management.html,TTINGB2L
4784,TTP VENTURE MANAGERS LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/ttp_venture_managers_limited.html,TTVMGB21
4785,TTT MONEYCORP LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/ttt_moneycorp_limited.html,TTTMGB2L
4786,TTX SECURITIES UK LTD,http://www.swiftcodelist.com/bank/united-kingdom/ttx_securities_uk_ltd.html,TTSCGB21
4787,TUDOR CAPITAL (U.K.) L.P,http://www.swiftcodelist.com/bank/united-kingdom/tudor_capital_u_k_l_p.html,TUCPGB21
4788,TUDOR CAPITAL EUROPE LLP,http://www.swiftcodelist.com/bank/united-kingdom/tudor_capital_europe_llp.html,TCELGB21
4789,TUFTON OCEANIC LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/tufton_oceanic_limited.html,TUOCGB21
4790,TUI TRAVEL PLC,http://www.swiftcodelist.com/bank/united-kingdom/tui_travel_plc.html,TUITGB2L
4791,TULLET AND TOKYO (TRADED) OPTIONS (T AND TT) LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/tullet_and_tokyo_traded_options_t_and_tt_limited.html,TULTGB21
4792,TULLET AND TOKYO INTERNATIONAL SECURITIES (AGB),http://www.swiftcodelist.com/bank/united-kingdom/tullet_and_tokyo_international_securities_agb.html,TUSEGB21
4793,TULLET AND TOKYO LIBERTY (EQUITIES) LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/tullet_and_tokyo_liberty_equities_limited.html,TTLEGB21
4794,TULLET AND TOKYO LTD.,http://www.swiftcodelist.com/bank/united-kingdom/tullet_and_tokyo_ltd.html,TUTOGB21
4795,TULLETT AND SPUTZ CAPITAL MARKETS AG,http://www.swiftcodelist.com/bank/united-kingdom/tullett_and_sputz_capital_markets_ag.html,TSCAGB21
4796,TULLETT AND TOKYO FOREX LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/tullett_and_tokyo_forex_limited.html,TUTRGB21
4797,TULLETT AND TOKYO LIBERTY (LONDON) LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/tullett_and_tokyo_liberty_london_limited.html,TTLLGB21
4798,TULLETT AND TOKYO LONDON,http://www.swiftcodelist.com/bank/united-kingdom/tullett_and_tokyo_london.html,TUTLGB21
4799,TULLETT LIBERTY GILTS,http://www.swiftcodelist.com/bank/united-kingdom/tullett_liberty_gilts.html,TLPGGB21
4800,TULLETT PREBON (EUROPE) LTD,http://www.swiftcodelist.com/bank/united-kingdom/tullett_prebon_europe_ltd.html,TPEUGB2L
4801,TULLETT PREBON (SECURITIES) LTD,http://www.swiftcodelist.com/bank/united-kingdom/tullett_prebon_securities_ltd.html,TTLSGB2L
4802,TULLETT PREBON INFORMATION LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/tullett_prebon_information_limited.html,STCDGB21
4803,TURKISH BANK (UK) LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/turkish_bank_uk_limited.html,TUBAGB2L
4804,TURKIYE IS BANKASI A.S.,http://www.swiftcodelist.com/bank/united-kingdom/turkiye_is_bankasi_a_s.html,ISBKGB2L
4805,TURQUOISE GLOBAL HOLDINGS LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/turquoise_global_holdings_limited.html,TURQGB21
4806,TWENTYFOUR ASSET MANAGEMENT LLP,http://www.swiftcodelist.com/bank/united-kingdom/twentyfour_asset_management_llp.html,TAMLGB21
4807,TYLER CAPITAL LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/tyler_capital_limited.html,TYCAGB21
4808,TYRUS CAPITAL LLP,http://www.swiftcodelist.com/bank/united-kingdom/tyrus_capital_llp.html,TYCLGB21
4809,U T I INTERNATIONAL LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/u_t_i_international_limited.html,UTINGB21
4810,U.S. BANCORP PIPER JAFFRAY SECURITIES LTD,http://www.swiftcodelist.com/bank/united-kingdom/u_s_bancorp_piper_jaffray_securities_ltd.html,BPJSGB21
4811,UBA CAPITAL (EUROPE) LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/uba_capital_europe_limited.html,UBACGB2L
4812,UBI GROUPE UNION BANCAIRE PRIVE,http://www.swiftcodelist.com/bank/united-kingdom/ubi_groupe_union_bancaire_prive.html,UGUAGB21
4813,UBP SECURITIES (UK) LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/ubp_securities_uk_limited.html,CBIIGB21
4814,UBS AG LONDON BRANCH,http://www.swiftcodelist.com/bank/united-kingdom/ubs_ag_london_branch.html,UBSWGB51RTN
4815,UBS CLEARING AND EXECUTION SERVICES LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/ubs_clearing_and_execution_services_limited.html,AACCGB21
4816,UBS GLOBAL ASSET MANAGEMENT (UK) LTD,http://www.swiftcodelist.com/bank/united-kingdom/ubs_global_asset_management_uk_ltd.html,BRIPGB2L
4817,UBS GLOBAL ASSET MANAGEMENT FUNDS LTD,http://www.swiftcodelist.com/bank/united-kingdom/ubs_global_asset_management_funds_ltd.html,UAMUGB21
4818,UBS INTERNATIONAL UK LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/ubs_international_uk_limited.html,PAINGB21
4819,UBS LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/ubs_limited.html,UBSWGB24NON
4820,UBS OCONNOR LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/ubs_oconnor_limited.html,UBOCGB21
4821,UBS SECURITIES LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/ubs_securities_limited.html,SBWSGB21
4822,UFG (UK) LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/ufg_uk_limited.html,UFGLGB21
4823,UK BRANCH AXIS SPECIALITY EUROPE LTD,http://www.swiftcodelist.com/bank/united-kingdom/uk_branch_axis_speciality_europe_ltd.html,BXSEGB21
4824,UK ENVIRONMENT AGENCY,http://www.swiftcodelist.com/bank/united-kingdom/uk_environment_agency.html,ENAGGB21
4825,UK INVEST.COM LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/uk_invest_com_limited.html,UKINGB21
4826,UKS SECURITIES LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/uks_securities_limited.html,UKSEGB21
4827,ULSTER BANK LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/ulster_bank_limited.html,ULSBGB2B
4828,ULTIMEX CURRENCY MANAGERS LTD,http://www.swiftcodelist.com/bank/united-kingdom/ultimex_currency_managers_ltd.html,ULCMGB21
4829,UNIBANCO SECURITIES LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/unibanco_securities_limited.html,STRPGB21
4830,UNICORN ASSET MANAGEMENT LIMITED,http://www.swiftcodelist.com/bank/united-kingdom/unicorn_asset_management_limited.html,UNAEGB21
4831,UNICREDIT BANK AG (HYPOVEREINSBANK),http://www.swiftcodelist.com/bank/united-kingdom/unicredit_bank_ag_hypovereinsbank.html,HYVEGB2LSYN
4832,UNICREDIT SPA LONDON BRANCH,http://www.swiftcodelist.com/bank/united-kingdom/unicredit_spa_london_branch.html,UNCRGB22
